iter	RMSE
617	0.00505890601
618	0.005049361959
619	0.005036605737
620	0.005026738115
621	0.005018646509
622	0.005008722838
623	0.005003090223
624	0.005000000079
625	0.004994636957
626	0.004990125247
627	0.004979045459
628	0.004970283744
629	0.004957312607
630	0.004952888552
631	0.004946774526
632	0.004944288653
633	0.004938778362
634	0.004935239446
635	0.004932070602
636	0.00492660755
637	0.004922323178
638	0.004913258165
639	0.004907656583
640	0.004904624431
641	0.004896043155
642	0.004882289793
643	0.00487525573
644	0.004870753996
645	0.004866136666
646	0.004862207628
647	0.004857216252
648	0.004851716792
649	0.004846691209
650	0.004841512078
651	0.004838638479
652	0.004833511979
653	0.004824195177
654	0.00482130377
655	0.004817085176
656	0.004814255693
657	0.00480963502
658	0.004806133832
659	0.004802628286
660	0.004798124181
661	0.004786374148
662	0.00478293565
663	0.004780296966
664	0.004774788582
665	0.004768505789
666	0.004764411964
667	0.004761202257
668	0.004755198412
669	0.004748322998
670	0.004739767866
671	0.004737132764
672	0.004732104386
673	0.004723596795
674	0.004716316774
675	0.004705810875
676	0.004700773025
677	0.004697393341
678	0.004685028303
679	0.004681307475
680	0.004676998026
681	0.004672002533
682	0.004667336941
683	0.004663667688
684	0.004659528934
685	0.004656189661
686	0.004653170717
687	0.004642498026
688	0.004633888869
689	0.004629188116
690	0.004624209241
691	0.004614643273
692	0.004611121299
693	0.00460010815
694	0.004594402223
695	0.004583884755
696	0.004574869517
697	0.004569951326
698	0.004566584096
699	0.004562064617
700	0.004557253672
701	0.004551384801
702	0.004547416768
703	0.004544112271
704	0.004534108985
705	0.004530662384
706	0.004522331051
707	0.004517851033
708	0.004514053939
709	0.004511210422
710	0.004507339277
711	0.004501260413
712	0.004496223346
713	0.004486591622
714	0.004475454085
715	0.004471518985
716	0.004465690942
717	0.004457441003
718	0.004452720648
719	0.004444247314
720	0.004435071754
721	0.004429184901
722	0.004422788004
723	0.004419068444
724	0.004411792317
725	0.004409443168
726	0.004400754898
727	0.004398130268
728	0.004393213509
729	0.004389341321
730	0.004386248974
731	0.004382980538
732	0.004374513848
733	0.004369575654
734	0.0043621158
735	0.004357978639
736	0.004355121081
737	0.004352423267
738	0.004349118025
739	0.004341178825
740	0.004339695602
741	0.004335742693
742	0.004331243861
743	0.004326854986
744	0.004321438625
745	0.004319528309
746	0.004314537835
747	0.004311757211
748	0.004308349737
749	0.004296301775
750	0.004291487021
751	0.004287118254
752	0.004284136264
753	0.004280982886
754	0.004272860602
755	0.004270183932
756	0.00426719949
757	0.004262899126
758	0.004258847384
759	0.004255899993
760	0.004252672706
761	0.004250151168
762	0.004243839517
763	0.004233396907
764	0.004229550325
765	0.004226534731
766	0.004223958682
767	0.004220357803
768	0.004209961237
769	0.004208996423
770	0.004199830782
771	0.004191243331
772	0.004185624067
773	0.004179993315
774	0.004178351504
775	0.004176089517
776	0.004166560344
777	0.004163614329
778	0.004160981751
779	0.004156651059
780	0.004155810505
781	0.004151597146
782	0.004148910934
783	0.004144161265
784	0.004139742571
785	0.004134656891
786	0.004126100743
787	0.004125252772
788	0.004122795096
789	0.004120653256
790	0.004118440504
791	0.00411459288
792	0.004111922383
793	0.004109880713
794	0.004106541333
795	0.004103661197
796	0.004100854222
797	0.004094082247
798	0.004091419289
799	0.004087380654
800	0.004082979068
801	0.004080352615
802	0.004076030264
803	0.004071504661
804	0.004067393917
805	0.004063896331
806	0.004061891961
807	0.004053021198
808	0.004049158042
809	0.004043285276
810	0.004035334181
811	0.004034191565
812	0.004031761756
813	0.00402874832
814	0.004023342201
815	0.004020674525
816	0.00401912301
817	0.004011757813
818	0.004005433154
819	0.004003256019
820	0.003996789174
821	0.003995577078
822	0.003992161633
823	0.00398764664
824	0.003983381834
825	0.003976016987
826	0.003972111709
827	0.00396895988
828	0.003964754934
829	0.003958524249
830	0.003956423526
831	0.003954137869
832	0.003950164186
833	0.003949160657
834	0.003942984781
835	0.003936353829
836	0.00393217179
837	0.003930281238
838	0.003928309095
839	0.003924517689
840	0.003917409691
841	0.00391323911
842	0.003908408187
843	0.003901398866
844	0.003896840045
845	0.0038916242
846	0.003888559025
847	0.003885545147
848	0.003883365825
849	0.003879972489
850	0.003877454662
851	0.003874293055
852	0.003869267122
853	0.003866000488
854	0.00385914198
855	0.003857881429
856	0.003854064855
857	0.003850397513
858	0.003847300062
859	0.003845444962
860	0.00383884662
861	0.003833129232
862	0.003826025193
863	0.003818355302
864	0.003816005024
865	0.003813825984
866	0.003811062354
867	0.003807701183
868	0.003804880164
869	0.003803784253
870	0.003802221279
871	0.003799665715
872	0.003793688793
873	0.003789728248
874	0.003786906423
875	0.003785888602
876	0.003782222239
877	0.003780834468
878	0.00377465667
879	0.003769450071
880	0.00376583246
881	0.003762942124
882	0.003759329123
883	0.003757584043
884	0.003753362854
885	0.003748050453
886	0.003744858258
887	0.003743332236
888	0.003741021844
889	0.003730137236
890	0.003724555406
891	0.003721309604
892	0.003719345719
893	0.003716663378
894	0.003711384158
895	0.003707654317
896	0.003705054622
897	0.00370239223
898	0.003697913335
899	0.003695185316
900	0.003690727329
901	0.003683721367
902	0.003680087644
903	0.003676285834
904	0.003672239565
905	0.003667849632
906	0.003664433982
907	0.003663019095
908	0.00365887066
909	0.003651535373
910	0.003648010993
911	0.003644813737
912	0.003643621362
913	0.003640872406
914	0.003640088187
915	0.003634378226
916	0.003631377544
917	0.003627933007
918	0.003624708978
919	0.00362317271
920	0.003616752395
921	0.003612299422
922	0.003610855648
923	0.00360848061
924	0.003602931445
925	0.003599494922
926	0.00359588682
927	0.00359427973
928	0.003591775158
929	0.003588504049
930	0.00358547825
931	0.003583891765
932	0.003582233279
933	0.003578803147
934	0.003577073203
935	0.003574845619
936	0.003568897425
937	0.003566913725
938	0.003563386009
939	0.003559106209
940	0.003555017072
941	0.003551449712
942	0.003546408693
943	0.003541741799
944	0.003538583157
945	0.003534619209
946	0.003533214042
947	0.003531134595
948	0.003527696147
949	0.003525279858
950	0.003522068459
951	0.003514697869
952	0.003512083963
953	0.003509923249
954	0.003508333033
955	0.003506638192
956	0.003500289593
957	0.003498490506
958	0.00349587112
959	0.003492800476
960	0.003489846288
961	0.003487027327
962	0.003485733709
963	0.003484319785
964	0.00347889498
965	0.003477022299
966	0.00347096334
967	0.003467295715
968	0.003461436482
969	0.003459014271
970	0.003456987841
971	0.003453567779
972	0.003446975635
973	0.003444595952
974	0.003442010853
975	0.003439085326
976	0.003436146454
977	0.003433129169
978	0.00343159699
979	0.003430635141
980	0.003428267417
981	0.003425436565
982	0.003419946669
983	0.003418644724
984	0.00341670113
985	0.003413676007
986	0.003408692474
987	0.00340588155
988	0.003400879018
989	0.003396081552
990	0.003393104396
991	0.003390707446
992	0.003385333784
993	0.003382725016
994	0.003380399801
995	0.003378401027
996	0.003375946606
997	0.003374354802
998	0.003373556665
999	0.003369107166
